,path,name,continent,country,culture,dateFrom,dateTo,economic,group,lang,polalign,source,url,economicblocs,linguisticblocs,militarydefenseblocs,politicalregionalblocs,religions,EconomicQuality,Education,EnterpriseConditions,Governance,Health,Individualism,Indulgence,InvestmentEnvironment,LivingConditions,LongTermOrientation,MarketAccessandInfrastructure,Masculinity,NaturalEnvironment,PersonalFreedom,PowerDistance,SafetyandSecurity,SocialCapital,UncertaintyAvoidance
31,/Event/7675632791/7676818596,7676818596,AS,CN,C18,2023-08-12T20:22:38,2023-08-14T00:03:47,C9,7675632791,eng,Chinese-Communist-Party,chinadaily.com.cn,ChatGPT,?,?,?,?,Irreligion,,,,,,,,,,,,,,,,,,
32,/Event/7675632791/7676818596/7677374216,7677374216,,,,2023-08-14T00:03:47,2023-08-14T10:25:35,,7675632791,rus,,kp.ru,,,,,,,24,56,38,74,5,20,24,64,46,87,43,66,139,162,80,86,31,30
33,/Event/7675632791/7676818596/7678592234,7678592234,,,,2023-08-14T00:03:47,2023-08-15T08:45:48,,7675632791,eng,,chinadailyasia.com,,,,,,,24,56,38,74,5,20,24,64,46,87,43,66,139,162,80,86,31,30
34,/Event/7675632791/7676818596/7678618547,7678618547,,,,2023-08-14T00:03:47,2023-08-15T09:09:59,,7675632791,eng,,indiaeducationdiary.in,,,,,,,24,56,38,74,5,20,24,64,46,87,43,66,139,162,80,86,31,30
35,/Event/7675632791/7676818596/7678618547/7679079516,7679079516,,,,2023-08-15T09:09:59,2023-08-15T15:54:30,,7675632791,eng,,southafricatoday.net,,,,,,,,,,,,,,,,,,,,,,,,
36,/Event/7675632791/7676818596/7678693765,7678693765,AF,UG,?,2023-08-14T00:03:47,2023-08-15T10:59:11,C8,7675632791,eng,Center-left,independent.co.ug,ChatGPT,AfCFTA,?,?,AU,Christian,24,56,38,74,5,20,24,64,46,87,43,66,139,162,80,86,31,30
37,/Event/7675632791/7676818596/7679396437,7679396437,AF,ZW,?,2023-08-14T00:03:47,2023-08-16T03:21:39,C8,7675632791,eng,Pro-government,herald.co.zw,ChatGPT,?,?,?,AU,Christian,24,56,38,74,5,20,24,64,46,87,43,66,139,162,80,86,31,30
38,/Event/7675632791/7676818596/7679840599,7679840599,,,,2023-08-14T00:03:47,2023-08-16T07:39:35,,7675632791,eng,,theglobalherald.com,,,,,,,24,56,38,74,5,20,24,64,46,87,43,66,139,162,80,86,31,30
39,/Event/7675632791/7676939431,7676939431,,,,2023-08-12T20:22:38,2023-08-14T03:17:04,,7675632791,eng,,chinadailyhk.com,,,,,,,,,,,,,,,,,,,,,,,,
40,/Event/7675632791/7676939431/7678501721,7678501721,,,,2023-08-14T03:17:04,2023-08-15T07:22:01,,7675632791,eng,,clubofmozambique.com,,,,,,,,,,,,,,,,,,,,,,,,
41,/Event/7675632791/7676939431/7678547264,7678547264,,,,2023-08-14T03:17:04,2023-08-15T08:06:17,,7675632791,eng,,sanews.gov.za,,,,,,,,,,,,,,,,,,,,,,,,
42,/Event/7675632791/7676939431/7678547264/7679904449,7679904449,,,,2023-08-15T08:06:17,2023-08-16T08:33:43,,7675632791,eng,,sanews.gov.za,,,,,,,,,,,,,,,,,,,,,,,,
43,/Event/7675632791/7676939431/7678547264/7680149328,7680149328,,,,2023-08-15T08:06:17,2023-08-16T11:48:46,,7675632791,eng,,devdiscourse.com,,,,,,,,,,,,,,,,,,,,,,,,
44,/Event/7675632791/7677355744,7677355744,,,,2023-08-12T20:22:38,2023-08-14T10:11:01,,7675632791,rus,,tass.ru,,,,,,,,,,,,,,,,,,,,,,,,
45,/Event/7675632791/7677355744/7677766179,7677766179,,,,2023-08-14T10:11:01,2023-08-14T15:57:06,,7675632791,rus,,finance.rambler.ru,,,,,,,,,,,,,,,,,,,,,,,,
46,/Event/7675632791/7677355744/7678660068,7678660068,,,,2023-08-14T10:11:01,2023-08-15T09:45:56,,7675632791,rus,,tass.ru,,,,,,,,,,,,,,,,,,,,,,,,
47,/Event/7675632791/7677355744/7679762149,7679762149,,,,2023-08-14T10:11:01,2023-08-16T06:26:27,,7675632791,rus,,pravda.ru,,,,,,,,,,,,,,,,,,,,,,,,
48,/Event/7675632791/7677692788,7677692788,,,,2023-08-12T20:22:38,2023-08-14T14:52:42,,7675632791,rus,,tass.ru,,,,,,,,,,,,,,,,,,,,,,,,
49,/Event/7675632791/7677786270,7677786270,,,,2023-08-12T20:22:38,2023-08-14T16:15:44,,7675632791,rus,,tass.ru,,,,,,,,,,,,,,,,,,,,,,,,
50,/Event/7675632791/7677786270/7678238966,7678238966,,,,2023-08-14T16:15:44,2023-08-15T01:58:05,,7675632791,rus,,russian.news.cn,,,,,,,,,,,,,,,,,,,,,,,,
51,/Event/7675632791/7677786270/7678238966/7679670855,7679670855,,,,2023-08-15T01:58:05,2023-08-16T04:46:39,,7675632791,rus,,russian.news.cn,,,,,,,,,,,,,,,,,,,,,,,,
52,/Event/7675632791/7678086027,7678086027,,,,2023-08-12T20:22:38,2023-08-14T21:57:11,,7675632791,rus,,overclockers.ru,,,,,,,,,,,,,,,,,,,,,,,,
53,/Event/7675632791/7678086027/7679334303,7679334303,AS,RU,C16,2023-08-14T21:57:11,2023-08-15T20:39:28,C12,7675632791,rus,unknown,russian.rt.com,?,?,?,CSTO,CIS,Christian,,,,,,,,,,,,,,,,,,
54,/Event/7675632791/7678227607,7678227607,AS,CN,C18,2023-08-12T20:22:38,2023-08-15T01:39:30,C9,7675632791,eng,unknown,china.org.cn,?,?,?,?,?,Irreligion,,,,,,,,,,,,,,,,,,
55,/Event/7675632791/7678227607/7679414966,7679414966,,USA,C4,2023-08-15T01:39:30,2023-08-15T22:28:20,C2,7675632791,eng,unknown,finance.yahoo.com,?,NAFTA,Eng,NATO,?,Christian,24,56,38,74,5,20,24,64,46,87,43,66,139,162,80,86,31,30
56,/Event/7675632791/7678326861,7678326861,AS,RU,C16,2023-08-12T20:22:38,2023-08-15T04:05:42,C12,7675632791,rus,Independent,rbc.ru,ChatGPT,?,?,CSTO,CIS,Christian,,,,,,,,,,,,,,,,,,
57,/Event/7675632791/7678326861/7678579262,7678579262,,,,2023-08-15T04:05:42,2023-08-15T08:34:08,,7675632791,rus,,forum-msk.org,,,,,,,41,23,97,111,84,39,20,85,68,81,60,36,76,140,93,139,54,95
58,/Event/7675632791/7678326861/7678609683,7678609683,,,,2023-08-15T04:05:42,2023-08-15T09:02:52,,7675632791,rus,,vz.ru,,,,,,,41,23,97,111,84,39,20,85,68,81,60,36,76,140,93,139,54,95
59,/Event/7675632791/7678326861/7679712535,7679712535,,USA,C4,2023-08-15T04:05:42,2023-08-16T05:35:55,C2,7675632791,rus,unknown,planet-today.ru,?,NAFTA,Eng,NATO,?,Christian,41,23,97,111,84,39,20,85,68,81,60,36,76,140,93,139,54,95
60,/Event/7675632791/7678326861/7679718873,7679718873,,,,2023-08-15T04:05:42,2023-08-16T05:42:31,,7675632791,eng,,peoplesreview.com.np,,,,,,,41,23,97,111,84,39,20,85,68,81,60,36,76,140,93,139,54,95
61,/Event/7675632791/7678326861/7679882967,7679882967,,,,2023-08-15T04:05:42,2023-08-16T08:15:25,,7675632791,rus,,putin-today.ru,,,,,,,41,23,97,111,84,39,20,85,68,81,60,36,76,140,93,139,54,95
62,/Event/7675632791/7678486169,7678486169,AS,RU,C16,2023-08-12T20:22:38,2023-08-15T07:07:28,C12,7675632791,rus,Independent,rbc.ru,ChatGPT,?,?,CSTO,CIS,Christian,,,,,,,,,,,,,,,,,,
63,/Event/7675632791/7678564937,7678564937,,,,2023-08-12T20:22:38,2023-08-15T08:20:55,,7675632791,rus,,lenta.ru,,,,,,,,,,,,,,,,,,,,,,,,
64,/Event/7675632791/7678573432,7678573432,,,,2023-08-12T20:22:38,2023-08-15T08:30:17,,7675632791,rus,,putin-today.ru,,,,,,,,,,,,,,,,,,,,,,,,
65,/Event/7675632791/7678633197,7678633197,,,,2023-08-12T20:22:38,2023-08-15T09:23:19,,7675632791,rus,,tass.ru,,,,,,,,,,,,,,,,,,,,,,,,
66,/Event/7675632791/7678633197/7679754644,7679754644,AS,RU,C16,2023-08-15T09:23:19,2023-08-16T06:19:43,C12,7675632791,rus,unknown,russian.rt.com,?,?,?,CSTO,CIS,Christian,,,,,,,,,,,,,,,,,,
67,/Event/7675632791/7678633197/7679791330,7679791330,,,,2023-08-15T09:23:19,2023-08-16T06:54:27,,7675632791,eng,,eng.belta.by,,,,,,,,,,,,,,,,,,,,,,,,
68,/Event/7675632791/7678672806,7678672806,,,,2023-08-12T20:22:38,2023-08-15T09:59:48,,7675632791,rus,,finance.rambler.ru,,,,,,,,,,,,,,,,,,,,,,,,
69,/Event/7675632791/7678747441,7678747441,,USA,C4,2023-08-12T20:22:38,2023-08-15T11:01:39,C2,7675632791,eng,unknown,markets.businessinsider.com,?,NAFTA,Eng,NATO,?,Christian,,,,,,,,,,,,,,,,,,
70,/Event/7675632791/7678747441/7679946468,7679946468,,,,2023-08-15T11:01:39,2023-08-16T09:09:41,,7675632791,eng,,coinmarketcap.com,,,,,,,16,20,3,23,69,91,68,17,29,26,4,62,28,29,40,69,9,46
71,/Event/7675632791/7678761706,7678761706,,,,2023-08-12T20:22:38,2023-08-15T11:13:17,,7675632791,eng,,tass.com,,,,,,,,,,,,,,,,,,,,,,,,
72,/Event/7675632791/7678922752,7678922752,,,,2023-08-12T20:22:38,2023-08-15T13:31:18,,7675632791,rus,,lenta.ru,,,,,,,,,,,,,,,,,,,,,,,,
73,/Event/7675632791/7679000547,7679000547,,,,2023-08-12T20:22:38,2023-08-15T14:42:15,,7675632791,rus,,mpsh.ru,,,,,,,,,,,,,,,,,,,,,,,,
74,/Event/7675632791/7679224921,7679224921,,,,2023-08-12T20:22:38,2023-08-15T18:26:24,,7675632791,rus,,overclockers.ru,,,,,,,,,,,,,,,,,,,,,,,,
75,/Event/7675632791/7679254410,7679254410,,,,2023-08-12T20:22:38,2023-08-15T19:01:09,,7675632791,eng,,ca.sports.yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,
76,/Event/7675632791/7679605917,7679605917,AF,NG,C12,2023-08-12T20:22:38,2023-08-16T03:23:09,C5,7675632791,eng,Center-right,thisdaylive.com,ChatGPT,AfCFTA,?,?,AU,Muslim,,,,,,,,,,,,,,,,,,
77,/Event/7675632791/7679749215,7679749215,AS,RU,C16,2023-08-12T20:22:38,2023-08-16T06:14:06,C12,7675632791,rus,unknown,ria.ru,?,?,?,CSTO,CIS,Christian,,,,,,,,,,,,,,,,,,
78,/Event/7675632791/7679874086,7679874086,AS,CN,C18,2023-08-12T20:22:38,2023-08-16T08:08:37,C9,7675632791,eng,unknown,news.cgtn.com,?,?,?,?,?,Irreligion,,,,,,,,,,,,,,,,,,
79,/Event/7675632791/7679874086/7679976481,7679976481,,,,2023-08-16T08:08:37,2023-08-16T09:32:07,,7675632791,eng,,crisisgroup.org,,,,,,,24,56,38,74,5,20,24,64,46,87,43,66,139,162,80,86,31,30
80,/Event/7675632791/7680176757,7680176757,,,,2023-08-12T20:22:38,2023-08-16T12:10:20,,7675632791,rus,,crypto-news-flash.com,,,,,,,,,,,,,,,,,,,,,,,,
81,/Event/7678500980,7678500980,AF,ZA,C4,2023-08-15T07:21:28,2023-08-15T07:21:28,C17,0,eng,unknown,thesouthafrican.com,?,AfCFTA,?,?,AU,Christian,74,102,63,49,129,65,63,48,102,34,68,63,140,38,49,136,40,49
82,/Event/7678500980/7679122250,7679122250,,,,2023-08-15T07:21:28,2023-08-15T16:37:09,,7678500980,eng,,sabcnews.com,,,,,,,74,102,63,49,129,65,63,48,102,34,68,63,140,38,49,136,40,49
83,/Event/7678998840,7678998840,,,,2023-08-15T14:40:21,2023-08-15T14:40:21,,0,eng,,zawya.com,,,,,,,,,,,,,,,,,,,,,,,,
84,/Event/7678998840/7679040362,7679040362,,,,2023-08-15T14:40:21,2023-08-15T15:20:04,,7678998840,eng,,socialnews.xyz,,,,,,,,,,,,,,,,,,,,,,,,
