,path,name,continent,country,culture,dateFrom,dateTo,economic,group,lang,polalign,source,url,economicblocs,linguisticblocs,militarydefenseblocs,politicalregionalblocs,religions,EconomicQuality,Education,EnterpriseConditions,Governance,Health,Individualism,Indulgence,InvestmentEnvironment,LivingConditions,LongTermOrientation,MarketAccessandInfrastructure,Masculinity,NaturalEnvironment,PersonalFreedom,PowerDistance,SafetyandSecurity,SocialCapital,UncertaintyAvoidance
15,/Event/7444355414/7444364876/7444818730,7444818730,,,,2023-03-13T10:27:00,2023-03-13T15:07:00,,7444355414,rus,,tass.ru,,,,,,,,,,,,,,,,,,,,,,,,
16,/Event/7444355414/7444364876/7444835419,7444835419,,,,2023-03-13T10:27:00,2023-03-13T15:18:00,,7444355414,rus,,matchtv.ru,,,,,,,,,,,,,,,,,,,,,,,,
17,/Event/7444355414/7444364876/7444864550,7444864550,,,,2023-03-13T10:27:00,2023-03-13T15:35:00,,7444355414,rus,,matchtv.ru,,,,,,,,,,,,,,,,,,,,,,,,
18,/Event/7444355414/7444364876/7444915193,7444915193,,,,2023-03-13T10:27:00,2023-03-13T16:10:00,,7444355414,rus,,gazeta.uz,,,,,,,,,,,,,,,,,,,,,,,,
19,/Event/7444355414/7444364876/7444977258,7444977258,AS,RU,C16,2023-03-13T10:27:00,2023-03-13T16:51:00,C12,7444355414,rus,?,aif.ru,?,?,?,CSTO,CIS,Christian,,,,,,,,,,,,,,,,,,
20,/Event/7444355414/7444364876/7445119085,7445119085,,,,2023-03-13T10:27:00,2023-03-13T18:37:00,,7444355414,rus,,news.sportbox.ru,,,,,,,,,,,,,,,,,,,,,,,,
21,/Event/7444355414/7444364876/7445132969,7445132969,,,,2023-03-13T10:27:00,2023-03-13T18:49:00,,7444355414,rus,,matchtv.ru,,,,,,,,,,,,,,,,,,,,,,,,
22,/Event/7444355414/7444364876/7445189944,7445189944,,,,2023-03-13T10:27:00,2023-03-13T19:38:00,,7444355414,rus,,news.sportbox.ru,,,,,,,,,,,,,,,,,,,,,,,,
23,/Event/7444355414/7444364876/7445255569,7445255569,,,,2023-03-13T10:27:00,2023-03-13T20:36:00,,7444355414,rus,,news.sportbox.ru,,,,,,,,,,,,,,,,,,,,,,,,
24,/Event/7444355414/7444364876/7446005959,7446005959,,,,2023-03-13T10:27:00,2023-03-14T08:54:00,,7444355414,rus,,tass.ru,,,,,,,,,,,,,,,,,,,,,,,,
25,/Event/7444355414/7444364876/7446378617,7446378617,,,,2023-03-13T10:27:00,2023-03-14T12:39:00,,7444355414,rus,,news.sportbox.ru,,,,,,,,,,,,,,,,,,,,,,,,
26,/Event/7444355414/7444364876/7446378617/7446497824,7446497824,,,,2023-03-14T12:39:00,2023-03-14T13:49:00,,7444355414,rus,,championat.com,,,,,,,,,,,,,,,,,,,,,,,,
27,/Event/7444355414/7444364117,7444364117,AS,RU,C16,2023-03-13T10:24:00,2023-03-13T10:27:00,C12,7444355414,rus,?,russian.rt.com,?,?,?,CSTO,CIS,Christian,,,,,,,,,,,,,,,,,,
28,/Event/7444355414/7444364117/7444542245,7444542245,,,,2023-03-13T10:27:00,2023-03-13T12:15:00,,7444355414,rus,,kp.ru,,,,,,,41,23,97,111,84,39,20,85,68,81,60,36,76,140,93,139,54,95
29,/Event/7444355414/7444364117/7444701780,7444701780,AS,RU,C16,2023-03-13T10:27:00,2023-03-13T13:53:00,C12,7444355414,rus,?,russian.rt.com,?,?,?,CSTO,CIS,Christian,41,23,97,111,84,39,20,85,68,81,60,36,76,140,93,139,54,95
30,/Event/7444355414/7444364117/7445050283,7445050283,AS,RU,C16,2023-03-13T10:27:00,2023-03-13T17:44:00,C12,7444355414,rus,?,kommersant.ru,?,?,?,CSTO,CIS,Christian,41,23,97,111,84,39,20,85,68,81,60,36,76,140,93,139,54,95
31,/Event/7444355414/7444364117/7449762656,7449762656,,,,2023-03-13T10:27:00,2023-03-16T09:27:00,,7444355414,rus,,sportrbc.ru,,,,,,,41,23,97,111,84,39,20,85,68,81,60,36,76,140,93,139,54,95
32,/Event/7444355414/7444364117/7450409490,7450409490,,,,2023-03-13T10:27:00,2023-03-16T15:51:00,,7444355414,rus,,news.sportbox.ru,,,,,,,41,23,97,111,84,39,20,85,68,81,60,36,76,140,93,139,54,95
33,/Event/7444355414/7444374008,7444374008,,,,2023-03-13T10:24:00,2023-03-13T10:34:00,,7444355414,rus,,sportrbc.ru,,,,,,,,,,,,,,,,,,,,,,,,
34,/Event/7444355414/7444374008/7444996166,7444996166,,,,2023-03-13T10:34:00,2023-03-13T17:05:00,,7444355414,rus,,zn.ua,,,,,,,,,,,,,,,,,,,,,,,,
35,/Event/7444355414/7444374008/7448120833,7448120833,AS,RU,C16,2023-03-13T10:34:00,2023-03-15T11:40:00,C12,7444355414,rus,?,russian.rt.com,?,?,?,CSTO,CIS,Christian,,,,,,,,,,,,,,,,,,
36,/Event/7444355414/7444380386,7444380386,,,,2023-03-13T10:24:00,2023-03-13T10:37:00,,7444355414,rus,,championat.com,,,,,,,,,,,,,,,,,,,,,,,,
37,/Event/7444355414/7444381975,7444381975,,,,2023-03-13T10:24:00,2023-03-13T10:39:00,,7444355414,rus,,news.sportbox.ru,,,,,,,,,,,,,,,,,,,,,,,,
38,/Event/7444355414/7444381975/7444659079,7444659079,,,,2023-03-13T10:39:00,2023-03-13T13:26:00,,7444355414,rus,,rus.ozodi.org,,,,,,,,,,,,,,,,,,,,,,,,
39,/Event/7444355414/7444381975/7446740194,7446740194,AS,RU,C16,2023-03-13T10:39:00,2023-03-14T16:20:00,C12,7444355414,rus,?,mk.ru,?,?,?,CSTO,CIS,Christian,,,,,,,,,,,,,,,,,,
40,/Event/7444355414/7444381975/7449703398,7449703398,,,,2023-03-13T10:39:00,2023-03-16T08:51:00,,7444355414,rus,,rsport.ria.ru,,,,,,,,,,,,,,,,,,,,,,,,
41,/Event/7444355414/7444404134,7444404134,,,,2023-03-13T10:24:00,2023-03-13T10:53:00,,7444355414,rus,,lenta.ru,,,,,,,,,,,,,,,,,,,,,,,,
42,/Event/7444355414/7444410347,7444410347,,,,2023-03-13T10:24:00,2023-03-13T10:56:00,,7444355414,rus,,sports.ru,,,,,,,,,,,,,,,,,,,,,,,,
43,/Event/7444355414/7444410347/7444466023,7444466023,,,,2023-03-13T10:56:00,2023-03-13T11:30:00,,7444355414,rus,,riafan.ru,,,,,,,,,,,,,,,,,,,,,,,,
44,/Event/7444355414/7444410347/7444914243,7444914243,,,,2023-03-13T10:56:00,2023-03-13T16:08:00,,7444355414,rus,,sports.ru,,,,,,,,,,,,,,,,,,,,,,,,
45,/Event/7444355414/7444412402,7444412402,,,,2023-03-13T10:24:00,2023-03-13T10:57:00,,7444355414,rus,,sportmail.ru,,,,,,,,,,,,,,,,,,,,,,,,
46,/Event/7444355414/7444418960,7444418960,,,,2023-03-13T10:24:00,2023-03-13T11:04:00,,7444355414,rus,,rg.ru,,,,,,,,,,,,,,,,,,,,,,,,
47,/Event/7444355414/7444415636,7444415636,,,,2023-03-13T10:24:00,2023-03-13T11:07:00,,7444355414,rus,,sport-interfax.ru,,,,,,,,,,,,,,,,,,,,,,,,
48,/Event/7444355414/7444432932,7444432932,,,,2023-03-13T10:24:00,2023-03-13T11:11:00,,7444355414,rus,,pnp.ru,,,,,,,,,,,,,,,,,,,,,,,,
49,/Event/7444355414/7444432932/7444443563,7444443563,,,,2023-03-13T11:11:00,2023-03-13T11:17:00,,7444355414,rus,,sports.ru,,,,,,,,,,,,,,,,,,,,,,,,
50,/Event/7444355414/7444432932/7444836589,7444836589,AS,RU,C16,2023-03-13T11:11:00,2023-03-13T15:17:00,C12,7444355414,rus,?,sport-express.ru,?,?,?,CSTO,CIS,Christian,,,,,,,,,,,,,,,,,,
51,/Event/7444355414/7444440251,7444440251,AS,RU,C16,2023-03-13T10:24:00,2023-03-13T11:14:00,C12,7444355414,rus,?,sport-express.ru,?,?,?,CSTO,CIS,Christian,,,,,,,,,,,,,,,,,,
52,/Event/7444355414/7444440251/7444572519,7444572519,AS,RU,C16,2023-03-13T11:14:00,2023-03-13T12:34:00,C12,7444355414,rus,?,sport-express.ru,?,?,?,CSTO,CIS,Christian,41,23,97,111,84,39,20,85,68,81,60,36,76,140,93,139,54,95
53,/Event/7444355414/7444440251/7444586923,7444586923,,,,2023-03-13T11:14:00,2023-03-13T12:42:00,,7444355414,rus,,sports.ru,,,,,,,41,23,97,111,84,39,20,85,68,81,60,36,76,140,93,139,54,95
54,/Event/7444355414/7444440251/7444591603,7444591603,AS,RU,C16,2023-03-13T11:14:00,2023-03-13T12:46:00,C12,7444355414,rus,?,sport-express.ru,?,?,?,CSTO,CIS,Christian,41,23,97,111,84,39,20,85,68,81,60,36,76,140,93,139,54,95
55,/Event/7444355414/7444443064,7444443064,AS,RU,C16,2023-03-13T10:24:00,2023-03-13T11:17:00,C12,7444355414,rus,?,sport-express.ru,?,?,?,CSTO,CIS,Christian,,,,,,,,,,,,,,,,,,
56,/Event/7444355414/7444449363,7444449363,AS,RU,C16,2023-03-13T10:24:00,2023-03-13T11:19:00,C12,7444355414,rus,?,russian.rt.com,?,?,?,CSTO,CIS,Christian,,,,,,,,,,,,,,,,,,
57,/Event/7444355414/7444449363/7444478339,7444478339,,,,2023-03-13T11:19:00,2023-03-13T11:38:00,,7444355414,rus,,sportrbc.ru,,,,,,,41,23,97,111,84,39,20,85,68,81,60,36,76,140,93,139,54,95
58,/Event/7444355414/7444449363/7444623291,7444623291,,,,2023-03-13T11:19:00,2023-03-13T13:05:00,,7444355414,rus,,rsport.ria.ru,,,,,,,41,23,97,111,84,39,20,85,68,81,60,36,76,140,93,139,54,95
59,/Event/7444355414/7444449363/7446133702,7446133702,,,,2023-03-13T11:19:00,2023-03-14T10:14:00,,7444355414,rus,,golfstriminform.ru,,,,,,,41,23,97,111,84,39,20,85,68,81,60,36,76,140,93,139,54,95
60,/Event/7444355414/7444458624,7444458624,,,,2023-03-13T10:24:00,2023-03-13T11:26:00,,7444355414,rus,,vesti.ru,,,,,,,,,,,,,,,,,,,,,,,,
61,/Event/7444355414/7444461620,7444461620,,,,2023-03-13T10:24:00,2023-03-13T11:27:00,,7444355414,rus,,iz.ru,,,,,,,,,,,,,,,,,,,,,,,,
62,/Event/7444355414/7444463408,7444463408,,,,2023-03-13T10:24:00,2023-03-13T11:27:00,,7444355414,rus,,uralinform.ru,,,,,,,,,,,,,,,,,,,,,,,,
63,/Event/7444355414/7444474382,7444474382,AS,RU,C16,2023-03-13T10:24:00,2023-03-13T11:34:00,C12,7444355414,rus,?,russian.rt.com,?,?,?,CSTO,CIS,Christian,,,,,,,,,,,,,,,,,,
64,/Event/7444355414/7444474382/7444816865,7444816865,AS,RU,C16,2023-03-13T11:34:00,2023-03-13T15:06:00,C12,7444355414,rus,?,russian.rt.com,?,?,?,CSTO,CIS,Christian,41,23,97,111,84,39,20,85,68,81,60,36,76,140,93,139,54,95
65,/Event/7444355414/7444475439,7444475439,AS,RU,C16,2023-03-13T10:24:00,2023-03-13T11:36:00,C12,7444355414,rus,?,newizv.ru,?,?,?,CSTO,CIS,Christian,,,,,,,,,,,,,,,,,,
66,/Event/7444355414/7444478342,7444478342,,,,2023-03-13T10:24:00,2023-03-13T11:38:00,,7444355414,rus,,sportrbc.ru,,,,,,,,,,,,,,,,,,,,,,,,
67,/Event/7444355414/7444478342/7444483256,7444483256,,,,2023-03-13T11:38:00,2023-03-13T11:40:00,,7444355414,rus,,tass.ru,,,,,,,,,,,,,,,,,,,,,,,,
68,/Event/7444355414/7444478342/7444483256/7444505959,7444505959,,,,2023-03-13T11:40:00,2023-03-13T11:53:00,,7444355414,rus,,rossaprimavera.ru,,,,,,,,,,,,,,,,,,,,,,,,
69,/Event/7444355414/7444484374,7444484374,AS,KG,?,2023-03-13T10:24:00,2023-03-13T11:40:00,C20,7444355414,rus,?,kabar.kg,?,?,?,CSTO,CIS,Muslim,,,,,,,,,,,,,,,,,,
70,/Event/7444355414/7444490158,7444490158,AS,RU,C16,2023-03-13T10:24:00,2023-03-13T11:44:00,C12,7444355414,rus,?,life.ru,?,?,?,CSTO,CIS,Christian,,,,,,,,,,,,,,,,,,
71,/Event/7444355414/7444502455,7444502455,,,,2023-03-13T10:24:00,2023-03-13T11:52:00,,7444355414,rus,,golfstriminform.ru,,,,,,,,,,,,,,,,,,,,,,,,
72,/Event/7444355414/7444503653,7444503653,AS,RU,C16,2023-03-13T10:24:00,2023-03-13T11:52:00,C12,7444355414,rus,?,russian.rt.com,?,?,?,CSTO,CIS,Christian,,,,,,,,,,,,,,,,,,
73,/Event/7444355414/7444503653/7449760334,7449760334,AS,RU,C16,2023-03-13T11:52:00,2023-03-16T09:25:00,C12,7444355414,rus,?,russian.rt.com,?,?,?,CSTO,CIS,Christian,41,23,97,111,84,39,20,85,68,81,60,36,76,140,93,139,54,95
74,/Event/7444355414/7444514106,7444514106,,,,2023-03-13T10:24:00,2023-03-13T11:58:00,,7444355414,rus,,rg.ru,,,,,,,,,,,,,,,,,,,,,,,,
75,/Event/7444355414/7444525690,7444525690,,,,2023-03-13T10:24:00,2023-03-13T12:06:00,,7444355414,rus,,avesta.tj,,,,,,,,,,,,,,,,,,,,,,,,
76,/Event/7444355414/7444526111,7444526111,,,,2023-03-13T10:24:00,2023-03-13T12:06:00,,7444355414,rus,,sport.24tv.ua,,,,,,,,,,,,,,,,,,,,,,,,
77,/Event/7444355414/7444529033,7444529033,,,,2023-03-13T10:24:00,2023-03-13T12:07:00,,7444355414,rus,,championat.com,,,,,,,,,,,,,,,,,,,,,,,,
78,/Event/7444355414/7444539121,7444539121,,,,2023-03-13T10:24:00,2023-03-13T12:13:00,,7444355414,rus,,news.sportbox.ru,,,,,,,,,,,,,,,,,,,,,,,,
79,/Event/7444355414/7444539121/7444647306,7444647306,,,,2023-03-13T12:13:00,2023-03-13T13:19:00,,7444355414,rus,,gazeta.ru,,,,,,,,,,,,,,,,,,,,,,,,
80,/Event/7444355414/7444554392,7444554392,,,,2023-03-13T10:24:00,2023-03-13T12:23:00,,7444355414,rus,,fontanka.ru,,,,,,,,,,,,,,,,,,,,,,,,
81,/Event/7444355414/7444560925,7444560925,,,,2023-03-13T10:24:00,2023-03-13T12:26:00,,7444355414,rus,,vsesmi.ru,,,,,,,,,,,,,,,,,,,,,,,,
82,/Event/7444355414/7444560925/7446115633,7446115633,AS,RU,C16,2023-03-13T12:26:00,2023-03-14T10:03:00,C12,7444355414,rus,?,russian.rt.com,?,?,?,CSTO,CIS,Christian,,,,,,,,,,,,,,,,,,
83,/Event/7444355414/7444562458,7444562458,AS,RU,C16,2023-03-13T10:24:00,2023-03-13T12:27:00,C12,7444355414,rus,?,russian.rt.com,?,?,?,CSTO,CIS,Christian,,,,,,,,,,,,,,,,,,
84,/Event/7444355414/7444558916,7444558916,,,,2023-03-13T10:24:00,2023-03-13T12:27:00,,7444355414,rus,,matchtv.ru,,,,,,,,,,,,,,,,,,,,,,,,
85,/Event/7444355414/7444615410,7444615410,,,,2023-03-13T10:24:00,2023-03-13T13:00:00,,7444355414,rus,,news.sportbox.ru,,,,,,,,,,,,,,,,,,,,,,,,
86,/Event/7444355414/7444619345,7444619345,,,,2023-03-13T10:24:00,2023-03-13T13:03:00,,7444355414,rus,,championat.com,,,,,,,,,,,,,,,,,,,,,,,,
87,/Event/7444355414/7444636884,7444636884,,,,2023-03-13T10:24:00,2023-03-13T13:13:00,,7444355414,rus,,news.sportbox.ru,,,,,,,,,,,,,,,,,,,,,,,,
88,/Event/7444355414/7444637205,7444637205,,,,2023-03-13T10:24:00,2023-03-13T13:13:00,,7444355414,rus,,bb.lv,,,,,,,,,,,,,,,,,,,,,,,,
89,/Event/7444355414/7444674257,7444674257,,,,2023-03-13T10:24:00,2023-03-13T13:36:00,,7444355414,rus,,tass.ru,,,,,,,,,,,,,,,,,,,,,,,,
90,/Event/7444355414/7444693963,7444693963,,,,2023-03-13T10:24:00,2023-03-13T13:48:00,,7444355414,rus,,championat.com,,,,,,,,,,,,,,,,,,,,,,,,
91,/Event/7444355414/7444705970,7444705970,,,,2023-03-13T10:24:00,2023-03-13T13:55:00,,7444355414,rus,,nakanune.ru,,,,,,,,,,,,,,,,,,,,,,,,
92,/Event/7444355414/7444742234,7444742234,,,,2023-03-13T10:24:00,2023-03-13T14:17:00,,7444355414,rus,,sovsport.ru,,,,,,,,,,,,,,,,,,,,,,,,
93,/Event/7444355414/7444742234/7450021221,7450021221,,,,2023-03-13T14:17:00,2023-03-16T11:59:00,,7444355414,rus,,championat.com,,,,,,,,,,,,,,,,,,,,,,,,
94,/Event/7444355414/7444916557,7444916557,,,,2023-03-13T10:24:00,2023-03-13T16:09:00,,7444355414,rus,,ua-football.com,,,,,,,,,,,,,,,,,,,,,,,,
95,/Event/7444355414/7445019346,7445019346,,,,2023-03-13T10:24:00,2023-03-13T17:20:00,,7444355414,rus,,championat.com,,,,,,,,,,,,,,,,,,,,,,,,
96,/Event/7444355414/7445242196,7445242196,,,,2023-03-13T10:24:00,2023-03-13T20:24:00,,7444355414,rus,,ru.oxu.az,,,,,,,,,,,,,,,,,,,,,,,,
97,/Event/7444355414/7445562916,7445562916,,,,2023-03-13T10:24:00,2023-03-14T02:22:00,,7444355414,rus,,altapress.ru,,,,,,,,,,,,,,,,,,,,,,,,
98,/Event/7444355414/7445978674,7445978674,,,,2023-03-13T10:24:00,2023-03-14T08:36:00,,7444355414,rus,,rsport.ria.ru,,,,,,,,,,,,,,,,,,,,,,,,
99,/Event/7444355414/7446187996,7446187996,,,,2023-03-13T10:24:00,2023-03-14T10:45:00,,7444355414,rus,,tass.ru,,,,,,,,,,,,,,,,,,,,,,,,
100,/Event/7444355414/7446190666,7446190666,AS,RU,C16,2023-03-13T10:24:00,2023-03-14T10:46:00,C12,7444355414,rus,?,russian.rt.com,?,?,?,CSTO,CIS,Christian,,,,,,,,,,,,,,,,,,
101,/Event/7444355414/7446197684,7446197684,,,,2023-03-13T10:24:00,2023-03-14T10:51:00,,7444355414,rus,,tass.ru,,,,,,,,,,,,,,,,,,,,,,,,
102,/Event/7444355414/7446270170,7446270170,,,,2023-03-13T10:24:00,2023-03-14T11:33:00,,7444355414,rus,,khovar.tj,,,,,,,,,,,,,,,,,,,,,,,,
103,/Event/7444363987,7444363987,AS,RU,C16,2023-03-13T10:27:00,2023-03-13T10:27:00,C12,0,rus,?,sport-express.ru,?,?,?,CSTO,CIS,Christian,41,23,97,111,84,39,20,85,68,81,60,36,76,140,93,139,54,95
104,/Event/7444415995,7444415995,AS,RU,C16,2023-03-13T11:00:00,2023-03-13T11:00:00,C12,0,rus,?,russian.rt.com,?,?,?,CSTO,CIS,Christian,41,23,97,111,84,39,20,85,68,81,60,36,76,140,93,139,54,95
105,/Event/7444415995/7445199008,7445199008,AS,RU,C16,2023-03-13T11:00:00,2023-03-13T19:47:00,C12,7444415995,rus,?,russian.rt.com,?,?,?,CSTO,CIS,Christian,41,23,97,111,84,39,20,85,68,81,60,36,76,140,93,139,54,95
106,/Event/7444419813,7444419813,,,,2023-03-13T11:02:00,2023-03-13T11:02:00,,0,rus,,realnoevremya.ru,,,,,,,,,,,,,,,,,,,,,,,,
107,/Event/7444419813/7444428072,7444428072,,,,2023-03-13T11:02:00,2023-03-13T11:06:00,,7444419813,rus,,podrobno.uz,,,,,,,,,,,,,,,,,,,,,,,,
108,/Event/7444651590,7444651590,,,,2023-03-13T13:22:00,2023-03-13T13:22:00,,0,rus,,championat.com,,,,,,,,,,,,,,,,,,,,,,,,
109,/Event/7444651590/7444871792,7444871792,,,,2023-03-13T13:22:00,2023-03-13T15:40:00,,7444651590,rus,,tvzvezda.ru,,,,,,,,,,,,,,,,,,,,,,,,
110,/Event/7446091836,7446091836,,,,2023-03-14T09:47:00,2023-03-14T09:47:00,,0,rus,,championat.com,,,,,,,,,,,,,,,,,,,,,,,,
111,/Event/7446166999,7446166999,,,,2023-03-14T10:32:00,2023-03-14T10:32:00,,0,rus,,championat.com,,,,,,,,,,,,,,,,,,,,,,,,
112,/Event/7446166999/7448699668,7448699668,,,,2023-03-14T10:32:00,2023-03-15T17:38:00,,7446166999,rus,,matchtv.ru,,,,,,,,,,,,,,,,,,,,,,,,
