,path,name,continent,country,culture,dateFrom,dateTo,economic,group,lang,polalign,source,url,economicblocs,linguisticblocs,militarydefenseblocs,politicalregionalblocs,religions,EconomicQuality,Education,EnterpriseConditions,Governance,Health,Individualism,Indulgence,InvestmentEnvironment,LivingConditions,LongTermOrientation,MarketAccessandInfrastructure,Masculinity,NaturalEnvironment,PersonalFreedom,PowerDistance,SafetyandSecurity,SocialCapital,UncertaintyAvoidance
39,/Event/7434046693/7434097081/7441113341,7441113341,,,,2023-03-07T04:02:00,2023-03-11T02:05:00,,7434046693,eng,,dnaindia.com,,,,,,,53,86,71,93,96,32,42,82,109,27,78,64,71,83,94,146,22,44
40,/Event/7434046693/7434098992,7434098992,,,,2023-03-07T02:56:00,2023-03-07T04:05:00,,7434046693,eng,,india.com,,,,,,,,,,,,,,,,,,,,,,,,
41,/Event/7434046693/7434100624,7434100624,AS,IN,C18,2023-03-07T02:56:00,2023-03-07T04:06:00,C17,7434046693,eng,unknown,freepressjournal.in,?,?,?,?,?,Hindu,,,,,,,,,,,,,,,,,,
42,/Event/7434046693/7434103859,7434103859,AS,AE,C19,2023-03-07T02:56:00,2023-03-07T04:10:00,C9,7434046693,eng,Pro-government,thenationalnews.com,https:en.wikipedia.orgwikiThe_National_(Abu_Dhabi),?,Ara,?,AL,Muslim,,,,,,,,,,,,,,,,,,
43,/Event/7434046693/7434103859/7434631330,7434631330,AS,IL,C9,2023-03-07T04:10:00,2023-03-07T11:19:00,C1,7434046693,eng,unknown,i24news.tv,?,?,?,?,?,Jewish,26,42,22,38,33,36,22,32,47,22,22,52,119,146,74,50,78,66
44,/Event/7434046693/7434103859/7435273071,7435273071,,,,2023-03-07T04:10:00,2023-03-07T18:54:00,,7434046693,eng,,slashgear.com,,,,,,,26,42,22,38,33,36,22,32,47,22,22,52,119,146,74,50,78,66
45,/Event/7434046693/7434116108,7434116108,,,,2023-03-07T02:56:00,2023-03-07T04:24:00,,7434046693,eng,,businessworld.in,,,,,,,,,,,,,,,,,,,,,,,,
46,/Event/7434046693/7434116108/7434202794,7434202794,AS,IN,C18,2023-03-07T04:24:00,2023-03-07T05:59:00,C17,7434046693,eng,Center-left,zeenews.india.com,ChatGPT,?,?,?,?,Hindu,,,,,,,,,,,,,,,,,,
47,/Event/7434046693/7434124598,7434124598,,,,2023-03-07T02:56:00,2023-03-07T04:34:00,,7434046693,eng,,yourstory.com,,,,,,,,,,,,,,,,,,,,,,,,
48,/Event/7434046693/7434124598/7434354071,7434354071,,,,2023-03-07T04:34:00,2023-03-07T08:06:00,,7434046693,eng,,businessinsider.nl,,,,,,,,,,,,,,,,,,,,,,,,
49,/Event/7434046693/7434124598/7434354071/7437900266,7437900266,,,,2023-03-07T08:06:00,2023-03-09T08:04:00,,7434046693,eng,,indiatoday.in,,,,,,,,,,,,,,,,,,,,,,,,
50,/Event/7434046693/7434124598/7434354071/7437900266/7438391031,7438391031,,,,2023-03-09T08:04:00,2023-03-09T13:09:00,,7434046693,eng,,fortune.com,,,,,,,,,,,,,,,,,,,,,,,,
51,/Event/7434046693/7434124598/7434354071/7437900266/7438441335,7438441335,,,,2023-03-09T08:04:00,2023-03-09T13:40:00,,7434046693,eng,,in.mashable.com,,,,,,,,,,,,,,,,,,,,,,,,
52,/Event/7434046693/7434124598/7434354071/7437900266/7439062661,7439062661,,,,2023-03-09T08:04:00,2023-03-09T21:01:00,,7434046693,eng,,indiatimes.com,,,,,,,,,,,,,,,,,,,,,,,,
53,/Event/7434046693/7434124598/7434499319,7434499319,,,,2023-03-07T04:34:00,2023-03-07T09:52:00,,7434046693,eng,,gadgetsnow.com,,,,,,,,,,,,,,,,,,,,,,,,
54,/Event/7434046693/7434124598/7434779922,7434779922,EU,UK,C4,2023-03-07T04:34:00,2023-03-07T12:59:00,C2,7434046693,eng,Center-left,dailymail.co.uk,ChatGPT,?,Eng,NATO,?,Christian,,,,,,,,,,,,,,,,,,
55,/Event/7434046693/7434130392,7434130392,,USA,C4,2023-03-07T02:56:00,2023-03-07T04:41:00,C2,7434046693,eng,unknown,dr.marketwatch.com,?,NAFTA,Eng,NATO,?,Christian,,,,,,,,,,,,,,,,,,
56,/Event/7434046693/7434130392/7435299992,7435299992,,,,2023-03-07T04:41:00,2023-03-07T19:19:00,,7434046693,eng,,bullfrag.com,,,,,,,16,20,3,23,69,91,68,17,29,26,4,62,28,29,40,69,9,46
57,/Event/7434046693/7434135836,7434135836,AS,IN,C18,2023-03-07T02:56:00,2023-03-07T04:48:00,C17,7434046693,eng,unknown,news.abplive.com,?,?,?,?,?,Hindu,,,,,,,,,,,,,,,,,,
58,/Event/7434046693/7434139882,7434139882,,,,2023-03-07T02:56:00,2023-03-07T04:53:00,,7434046693,eng,,telecomlive.com,,,,,,,,,,,,,,,,,,,,,,,,
59,/Event/7434046693/7434149836,7434149836,,,,2023-03-07T02:56:00,2023-03-07T05:04:00,,7434046693,eng,,rocketnews.com,,,,,,,,,,,,,,,,,,,,,,,,
60,/Event/7434046693/7434150628,7434150628,AS,MY,C18,2023-03-07T02:56:00,2023-03-07T05:05:00,C9,7434046693,eng,Center-right,thestar.com.my,ChatGPT,ASEAN,?,?,?,Muslim,,,,,,,,,,,,,,,,,,
61,/Event/7434046693/7434174010,7434174010,,,,2023-03-07T02:56:00,2023-03-07T05:29:00,,7434046693,eng,,foxbusiness.com,,,,,,,,,,,,,,,,,,,,,,,,
62,/Event/7434046693/7434178528,7434178528,,USA,C4,2023-03-07T02:56:00,2023-03-07T05:33:00,C2,7434046693,eng,unknown,cnbc.com,?,NAFTA,Eng,NATO,?,Christian,,,,,,,,,,,,,,,,,,
63,/Event/7434046693/7434178528/7435265861,7435265861,,,,2023-03-07T05:33:00,2023-03-07T18:48:00,,7434046693,eng,,socialmediatoday.com,,,,,,,16,20,3,23,69,91,68,17,29,26,4,62,28,29,40,69,9,46
64,/Event/7434046693/7434200398,7434200398,,,,2023-03-07T02:56:00,2023-03-07T05:56:00,,7434046693,eng,,nbcchicago.com,,,,,,,,,,,,,,,,,,,,,,,,
65,/Event/7434046693/7434207649,7434207649,,,,2023-03-07T02:56:00,2023-03-07T06:04:00,,7434046693,eng,,english.jagran.com,,,,,,,,,,,,,,,,,,,,,,,,
66,/Event/7434046693/7434211556,7434211556,AS,AE,C19,2023-03-07T02:56:00,2023-03-07T06:07:00,C9,7434046693,eng,unknown,gulfnews.com,?,?,Ara,?,AL,Muslim,,,,,,,,,,,,,,,,,,
67,/Event/7434046693/7434227948,7434227948,,,,2023-03-07T02:56:00,2023-03-07T06:23:00,,7434046693,eng,,techcentral.co.za,,,,,,,,,,,,,,,,,,,,,,,,
68,/Event/7434046693/7434239877,7434239877,AS,IN,C18,2023-03-07T02:56:00,2023-03-07T06:33:00,C17,7434046693,eng,unknown,financialexpress.com,?,?,?,?,?,Hindu,,,,,,,,,,,,,,,,,,
69,/Event/7434046693/7434239877/7438704123,7438704123,EU,IE,C4,2023-03-07T06:33:00,2023-03-09T16:23:00,C2,7434046693,eng,unknown,irishexaminer.com,?,EU,Eng,?,?,Christian,89,106,39,54,112,48,26,70,125,51,84,56,161,112,77,138,124,40
70,/Event/7434046693/7434261689,7434261689,,,,2023-03-07T02:56:00,2023-03-07T06:52:00,,7434046693,eng,,me.mashable.com,,,,,,,,,,,,,,,,,,,,,,,,
71,/Event/7434046693/7434310005,7434310005,,,,2023-03-07T02:56:00,2023-03-07T07:32:00,,7434046693,eng,,techtimes.com,,,,,,,,,,,,,,,,,,,,,,,,
72,/Event/7434046693/7434310005/7435820148,7435820148,AS,IN,C18,2023-03-07T07:32:00,2023-03-08T03:40:00,C17,7434046693,eng,unknown,news18.com,?,?,?,?,?,Hindu,,,,,,,,,,,,,,,,,,
73,/Event/7434046693/7434331748,7434331748,EU,IE,C4,2023-03-07T02:56:00,2023-03-07T07:49:00,C2,7434046693,eng,unknown,irishtimes.com,?,EU,Eng,?,?,Christian,,,,,,,,,,,,,,,,,,
74,/Event/7434046693/7434339689,7434339689,AS,IN,C18,2023-03-07T02:56:00,2023-03-07T07:56:00,C17,7434046693,eng,unknown,newsable.asianetnews.com,?,?,?,?,?,Hindu,,,,,,,,,,,,,,,,,,
75,/Event/7434046693/7434342044,7434342044,,USA,C4,2023-03-07T02:56:00,2023-03-07T07:58:00,C2,7434046693,eng,unknown,finance.yahoo.com,?,NAFTA,Eng,NATO,?,Christian,,,,,,,,,,,,,,,,,,
76,/Event/7434046693/7434355787,7434355787,,,,2023-03-07T02:56:00,2023-03-07T08:07:00,,7434046693,eng,,businesspost.ie,,,,,,,,,,,,,,,,,,,,,,,,
77,/Event/7434046693/7434391265,7434391265,AS,IN,C18,2023-03-07T02:56:00,2023-03-07T08:34:00,C17,7434046693,eng,unknown,dailyo.in,?,?,?,?,?,Hindu,,,,,,,,,,,,,,,,,,
78,/Event/7434046693/7434391265/7438075304,7438075304,,,,2023-03-07T08:34:00,2023-03-09T10:00:00,,7434046693,eng,,dice.com,,,,,,,89,106,39,54,112,48,26,70,125,51,84,56,161,112,77,138,124,40
79,/Event/7434046693/7434394299,7434394299,EU,UK,C4,2023-03-07T02:56:00,2023-03-07T08:36:00,C2,7434046693,eng,unknown,proactiveinvestors.co.uk,?,?,Eng,NATO,?,Christian,,,,,,,,,,,,,,,,,,
80,/Event/7434046693/7434409072,7434409072,AS,CN,C18,2023-03-07T02:56:00,2023-03-07T08:48:00,C9,7434046693,eng,unknown,investing.com,?,?,?,?,?,Irreligion,,,,,,,,,,,,,,,,,,
81,/Event/7434046693/7434457727,7434457727,AS,RU,C16,2023-03-07T02:56:00,2023-03-07T09:22:00,C12,7434046693,eng,State-controlled,rt.com,ChatGPT,?,?,CSTO,CIS,Christian,,,,,,,,,,,,,,,,,,
82,/Event/7434046693/7434477669,7434477669,,USA,C4,2023-03-07T02:56:00,2023-03-07T09:36:00,C2,7434046693,eng,unknown,rttnews.com,?,NAFTA,Eng,NATO,?,Christian,,,,,,,,,,,,,,,,,,
83,/Event/7434046693/7434477669/7434759548,7434759548,,,,2023-03-07T09:36:00,2023-03-07T22:55:00,,7434046693,eng,,businessplus.ie,,,,,,,16,20,3,23,69,91,68,17,29,26,4,62,28,29,40,69,9,46
84,/Event/7434046693/7434540053,7434540053,,,,2023-03-07T02:56:00,2023-03-07T10:18:00,,7434046693,eng,,fortune.com,,,,,,,,,,,,,,,,,,,,,,,,
85,/Event/7434046693/7434610404,7434610404,,,,2023-03-07T02:56:00,2023-03-07T11:06:00,,7434046693,eng,,bullfrag.com,,,,,,,,,,,,,,,,,,,,,,,,
86,/Event/7434046693/7434637063,7434637063,AS,QA,C19,2023-03-07T02:56:00,2023-03-07T11:23:00,C9,7434046693,eng,Pro-government,thepeninsulaqatar.com,ChatGPT,?,Ara,?,AL,Muslim,,,,,,,,,,,,,,,,,,
87,/Event/7434046693/7434664382,7434664382,,,,2023-03-07T02:56:00,2023-03-07T11:41:00,,7434046693,eng,,watcher.guru,,,,,,,,,,,,,,,,,,,,,,,,
88,/Event/7434046693/7434762728,7434762728,,,,2023-03-07T02:56:00,2023-03-07T12:49:00,,7434046693,eng,,msn.com,,,,,,,,,,,,,,,,,,,,,,,,
89,/Event/7434046693/7434768976,7434768976,,,,2023-03-07T02:56:00,2023-03-07T12:51:00,,7434046693,eng,,forums.appleinsider.com,,,,,,,,,,,,,,,,,,,,,,,,
90,/Event/7434046693/7434795566,7434795566,,,,2023-03-07T02:56:00,2023-03-07T13:09:00,,7434046693,eng,,ibtimes.com.au,,,,,,,,,,,,,,,,,,,,,,,,
91,/Event/7434046693/7434807531,7434807531,,,,2023-03-07T02:56:00,2023-03-07T13:17:00,,7434046693,eng,,onmsft.com,,,,,,,,,,,,,,,,,,,,,,,,
92,/Event/7434046693/7434828276,7434828276,,USA,C4,2023-03-07T02:56:00,2023-03-07T13:31:00,C2,7434046693,eng,unknown,nypost.com,?,NAFTA,Eng,NATO,?,Christian,,,,,,,,,,,,,,,,,,
93,/Event/7434046693/7434851630,7434851630,,,,2023-03-07T02:56:00,2023-03-07T13:47:00,,7434046693,eng,,datacenterknowledge.com,,,,,,,,,,,,,,,,,,,,,,,,
94,/Event/7434046693/7434855786,7434855786,,,,2023-03-07T02:56:00,2023-03-07T13:49:00,,7434046693,eng,,gizmodo.com,,,,,,,,,,,,,,,,,,,,,,,,
95,/Event/7434046693/7434855786/7435440056,7435440056,,,,2023-03-07T13:49:00,2023-03-07T22:09:00,,7434046693,eng,,theregister.com,,,,,,,,,,,,,,,,,,,,,,,,
96,/Event/7434046693/7434891192,7434891192,,,,2023-03-07T02:56:00,2023-03-07T14:12:00,,7434046693,eng,,zerohedge.com,,,,,,,,,,,,,,,,,,,,,,,,
97,/Event/7434046693/7434931256,7434931256,,CA,C4,2023-03-07T02:56:00,2023-03-07T14:39:00,C2,7434046693,eng,unknown,edmontonsun.com,?,NAFTA,Eng,NATO,?,Christian,,,,,,,,,,,,,,,,,,
98,/Event/7434046693/7434944346,7434944346,,,,2023-03-07T02:56:00,2023-03-07T14:48:00,,7434046693,eng,,gizmodo.com.au,,,,,,,,,,,,,,,,,,,,,,,,
99,/Event/7434046693/7434960702,7434960702,AF,ZA,C4,2023-03-07T02:56:00,2023-03-07T15:00:00,C17,7434046693,eng,unknown,dailymaverick.co.za,?,AfCFTA,?,?,AU,Christian,,,,,,,,,,,,,,,,,,
100,/Event/7434046693/7434960702/7439054531,7439054531,AS,CN,C18,2023-03-07T15:00:00,2023-03-09T20:53:00,C9,7434046693,eng,unknown,uk.investing.com,?,?,?,?,?,Irreligion,74,102,63,49,129,65,63,48,102,34,68,63,140,38,49,136,40,49
101,/Event/7434046693/7435017821,7435017821,,USA,C4,2023-03-07T02:56:00,2023-03-07T15:39:00,C2,7434046693,eng,unknown,entrepreneur.com,?,NAFTA,Eng,NATO,?,Christian,,,,,,,,,,,,,,,,,,
102,/Event/7434046693/7435021811,7435021811,,,,2023-03-07T02:56:00,2023-03-07T15:42:00,,7434046693,eng,,mobilesyrup.com,,,,,,,,,,,,,,,,,,,,,,,,
103,/Event/7434046693/7435031272,7435031272,,USA,C4,2023-03-07T02:56:00,2023-03-07T15:48:00,C2,7434046693,eng,unknown,thewrap.com,?,NAFTA,Eng,NATO,?,Christian,,,,,,,,,,,,,,,,,,
104,/Event/7434046693/7435055735,7435055735,,,,2023-03-07T02:56:00,2023-03-07T16:05:00,,7434046693,eng,,midwestradio.ie,,,,,,,,,,,,,,,,,,,,,,,,
105,/Event/7434046693/7435056881,7435056881,,,,2023-03-07T02:56:00,2023-03-07T16:06:00,,7434046693,eng,,financialpost.com,,,,,,,,,,,,,,,,,,,,,,,,
106,/Event/7434046693/7435108852,7435108852,,,,2023-03-07T02:56:00,2023-03-07T16:43:00,,7434046693,eng,,247wallst.com,,,,,,,,,,,,,,,,,,,,,,,,
107,/Event/7434046693/7435112549,7435112549,AS,TW,C16,2023-03-07T02:56:00,2023-03-07T16:49:00,C2,7434046693,eng,unknown,taipeitimes.com,?,?,?,?,?,Folk religion,,,,,,,,,,,,,,,,,,
108,/Event/7434046693/7435129154,7435129154,,,,2023-03-07T02:56:00,2023-03-07T16:59:00,,7434046693,eng,,petapixel.com,,,,,,,,,,,,,,,,,,,,,,,,
109,/Event/7434046693/7435160293,7435160293,,,,2023-03-07T02:56:00,2023-03-07T17:21:00,,7434046693,eng,,tekedia.com,,,,,,,,,,,,,,,,,,,,,,,,
110,/Event/7434046693/7435166203,7435166203,,USA,C4,2023-03-07T02:56:00,2023-03-07T17:25:00,C2,7434046693,eng,unknown,jewishpress.com,?,NAFTA,Eng,NATO,?,Christian,,,,,,,,,,,,,,,,,,
111,/Event/7434046693/7435178495,7435178495,,,,2023-03-07T02:56:00,2023-03-07T17:35:00,,7434046693,eng,,kiro7.com,,,,,,,,,,,,,,,,,,,,,,,,
112,/Event/7434046693/7435222959,7435222959,,,,2023-03-07T02:56:00,2023-03-07T18:12:00,,7434046693,eng,,investorplace.com,,,,,,,,,,,,,,,,,,,,,,,,
113,/Event/7434046693/7435270421,7435270421,AU,AU,C4,2023-03-07T02:56:00,2023-03-07T18:52:00,C2,7434046693,eng,Center-right-liberal,afr.com,ChatGPT,?,Eng,?,PIF,Christian,,,,,,,,,,,,,,,,,,
114,/Event/7434046693/7435297366,7435297366,,,,2023-03-07T02:56:00,2023-03-07T19:15:00,,7434046693,eng,,marketbeat.com,,,,,,,,,,,,,,,,,,,,,,,,
115,/Event/7434046693/7435369268,7435369268,,USA,C4,2023-03-07T02:56:00,2023-03-07T20:23:00,C2,7434046693,eng,unknown,newser.com,?,NAFTA,Eng,NATO,?,Christian,,,,,,,,,,,,,,,,,,
116,/Event/7434046693/7435434784,7435434784,,USA,C4,2023-03-07T02:56:00,2023-03-07T21:25:00,C2,7434046693,eng,unknown,bostonglobe.com,?,NAFTA,Eng,NATO,?,Christian,,,,,,,,,,,,,,,,,,
117,/Event/7434046693/7435479848,7435479848,,,,2023-03-07T02:56:00,2023-03-07T22:17:00,,7434046693,eng,,mpost.io,,,,,,,,,,,,,,,,,,,,,,,,
118,/Event/7434046693/7435573513,7435573513,,,,2023-03-07T02:56:00,2023-03-07T22:56:00,,7434046693,eng,,news.whatjobs.com,,,,,,,,,,,,,,,,,,,,,,,,
119,/Event/7434046693/7435693710,7435693710,AU,AU,C4,2023-03-07T02:56:00,2023-03-08T01:11:00,C2,7434046693,eng,unknown,channelnews.com.au,?,?,Eng,?,PIF,Christian,,,,,,,,,,,,,,,,,,
120,/Event/7434046693/7435722278,7435722278,,USA,C4,2023-03-07T02:56:00,2023-03-08T01:46:00,C2,7434046693,eng,unknown,postandcourier.com,?,NAFTA,Eng,NATO,?,Christian,,,,,,,,,,,,,,,,,,
121,/Event/7434046693/7435739517,7435739517,,,,2023-03-07T02:56:00,2023-03-08T02:03:00,,7434046693,eng,,webpronews.com,,,,,,,,,,,,,,,,,,,,,,,,
