,path,name,continent,country,culture,dateFrom,dateTo,economic,group,lang,polalign,source,url,EconomicQuality,Education,EnterpriseConditions,Governance,Health,Individualism,Indulgence,InvestmentEnvironment,LivingConditions,LongTermOrientation,MarketAccessandInfrastructure,Masculinity,NaturalEnvironment,PersonalFreedom,PowerDistance,SafetyandSecurity,SocialCapital,UncertaintyAvoidance,economicblocs,linguisticblocs,militarydefenseblocs,religions,politicalregionalblocs
45,/Event/7441934337/7442079095/7442330098,7442330098,,USA,C4,2023-03-11T18:13:00,2023-03-11T23:31:00,C2,7441934337,eng,,journalnow.com,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,NAFTA,Eng,NATO,Christian,
46,/Event/7441934337/7442079095/7443478880,7443478880,,USA,C4,2023-03-11T18:13:00,2023-03-12T20:15:00,C2,7441934337,eng,,military.com,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,NAFTA,Eng,NATO,Christian,
47,/Event/7441934337/7442079095/7445845186,7445845186,,USA,C4,2023-03-11T18:13:00,2023-03-14T07:04:00,C2,7441934337,eng,,siouxcityjournal.com,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,NAFTA,Eng,NATO,Christian,
48,/Event/7441934337/7442079865,7442079865,,,,2023-03-11T15:53:00,2023-03-11T18:14:00,,7441934337,eng,,ca.sports.yahoo.com,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,,,,
49,/Event/7441934337/7442079865/7443520011,7443520011,,,,2023-03-11T18:14:00,2023-03-12T21:11:00,,7441934337,eng,,msn.com,,,,,,,,,,,,,,,,,,,,,,,,
50,/Event/7441934337/7442079865/7447555946,7447555946,EU,UK,C4,2023-03-11T18:14:00,2023-03-15T05:08:00,C2,7441934337,eng,Center-left,dailymail.co.uk,ChatGPT,,,,,,,,,,,,,,,,,,,,Eng,NATO,Christian,
51,/Event/7441934337/7442084574,7442084574,,USA,C4,2023-03-11T15:53:00,2023-03-11T18:19:00,C2,7441934337,eng,,sfgate.com,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,NAFTA,Eng,NATO,Christian,
52,/Event/7441934337/7442084574/7443372175,7443372175,,,,2023-03-11T18:19:00,2023-03-12T18:19:00,,7441934337,eng,,msn.com,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,,,,
53,/Event/7441934337/7442084574/7444807585,7444807585,,,,2023-03-11T18:19:00,2023-03-13T15:01:00,,7441934337,eng,,msn.com,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,,,,
54,/Event/7441934337/7442087046,7442087046,,USA,C4,2023-03-11T15:53:00,2023-03-11T18:21:00,C2,7441934337,eng,,staradvertiser.com,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,NAFTA,Eng,NATO,Christian,
55,/Event/7441934337/7442087046/7442328646,7442328646,,,,2023-03-11T18:21:00,2023-03-11T23:29:00,,7441934337,eng,,buffalonews.com,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,,,,
56,/Event/7441934337/7442087046/7443574371,7443574371,,USA,C4,2023-03-11T18:21:00,2023-03-12T22:15:00,C2,7441934337,eng,,arcamax.com,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,NAFTA,Eng,NATO,Christian,
57,/Event/7441934337/7442087046/7443574604,7443574604,,USA,C4,2023-03-11T18:21:00,2023-03-12T22:15:00,C2,7441934337,eng,,arcamax.com,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,NAFTA,Eng,NATO,Christian,
58,/Event/7441934337/7442087046/7443605522,7443605522,,,,2023-03-11T18:21:00,2023-03-12T22:56:00,,7441934337,eng,,ca.sports.yahoo.com,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,,,,
59,/Event/7441934337/7442087046/7443697017,7443697017,,,,2023-03-11T18:21:00,2023-03-13T00:51:00,,7441934337,eng,,latestly.com,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,,,,
60,/Event/7441934337/7442112982,7442112982,,,,2023-03-11T15:53:00,2023-03-11T18:48:00,,7441934337,eng,,kqed.org,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,,,,
61,/Event/7441934337/7442118428,7442118428,,USA,C4,2023-03-11T15:53:00,2023-03-11T18:54:00,C2,7441934337,eng,,bostonglobe.com,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,NAFTA,Eng,NATO,Christian,
62,/Event/7441934337/7442118862,7442118862,,USA,C4,2023-03-11T15:53:00,2023-03-11T18:55:00,C2,7441934337,eng,,detroitnews.com,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,NAFTA,Eng,NATO,Christian,
63,/Event/7441934337/7442118862/7443107761,7443107761,,,,2023-03-11T18:55:00,2023-03-12T14:06:00,,7441934337,eng,,mooresvilletribune.com,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,,,,
64,/Event/7441934337/7442120728,7442120728,,,,2023-03-11T15:53:00,2023-03-11T18:59:00,,7441934337,eng,,msn.com,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,,,,
65,/Event/7441934337/7442130946,7442130946,,USA,C4,2023-03-11T15:53:00,2023-03-11T19:08:00,C2,7441934337,eng,,keyt.com,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,NAFTA,Eng,NATO,Christian,
66,/Event/7441934337/7442130946/7442639194,7442639194,,,,2023-03-11T19:08:00,2023-03-12T06:48:00,,7441934337,eng,,en.prothomalo.com,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,,,,
67,/Event/7441934337/7442130946/7447326557,7447326557,AS,SG,C18,2023-03-11T19:08:00,2023-03-15T00:53:00,C2,7441934337,eng,Center-right,straitstimes.com,ChatGPT,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,ASEAN,,,Buddhist,
68,/Event/7441934337/7442130946/7448035480,7448035480,,USA,C4,2023-03-11T19:08:00,2023-03-15T10:49:00,C2,7441934337,eng,,siouxcityjournal.com,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,NAFTA,Eng,NATO,Christian,
69,/Event/7441934337/7442131741,7442131741,,USA,C4,2023-03-11T15:53:00,2023-03-11T19:09:00,C2,7441934337,eng,,lasvegassun.com,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,NAFTA,Eng,NATO,Christian,
70,/Event/7441934337/7442147503,7442147503,,,,2023-03-11T15:53:00,2023-03-11T19:27:00,,7441934337,eng,,kion546.com,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,,,,
71,/Event/7441934337/7442149218,7442149218,,,,2023-03-11T15:53:00,2023-03-11T19:29:00,,7441934337,eng,,clickorlando.com,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,,,,
72,/Event/7441934337/7442155080,7442155080,,,,2023-03-11T15:53:00,2023-03-11T19:35:00,,7441934337,eng,,kiro7.com,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,,,,
73,/Event/7441934337/7442160312,7442160312,,USA,C4,2023-03-11T15:53:00,2023-03-11T19:42:00,C2,7441934337,eng,,timesdaily.com,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,NAFTA,Eng,NATO,Christian,
74,/Event/7441934337/7442166368,7442166368,,,,2023-03-11T15:53:00,2023-03-11T19:49:00,,7441934337,eng,,msn.com,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,,,,
75,/Event/7441934337/7442167169,7442167169,,,,2023-03-11T15:53:00,2023-03-11T19:50:00,,7441934337,eng,,cp24.com,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,,,,
76,/Event/7441934337/7442172194,7442172194,EU,UK,C4,2023-03-11T15:53:00,2023-03-11T19:57:00,C2,7441934337,eng,,oxfordmail.co.uk,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,Eng,NATO,Christian,
77,/Event/7441934337/7442172636,7442172636,EU,UK,C4,2023-03-11T15:53:00,2023-03-11T19:57:00,C2,7441934337,eng,,eveningnews24.co.uk,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,Eng,NATO,Christian,
78,/Event/7441934337/7442171997,7442171997,,,,2023-03-11T15:53:00,2023-03-11T19:58:00,,7441934337,eng,,ca.sports.yahoo.com,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,,,,
79,/Event/7441934337/7442171997/7445839524,7445839524,,USA,C4,2023-03-11T19:58:00,2023-03-14T06:59:00,C2,7441934337,eng,,journalnow.com,,,,,,,,,,,,,,,,,,,,NAFTA,Eng,NATO,Christian,
80,/Event/7441934337/7442175896,7442175896,,,,2023-03-11T15:53:00,2023-03-11T20:01:00,,7441934337,eng,,jerseyeveningpost.com,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,,,,
81,/Event/7441934337/7442175896/7442412458,7442412458,,USA,C4,2023-03-11T20:01:00,2023-03-12T01:35:00,C2,7441934337,eng,,latimes.com,,,,,,,,,,,,,,,,,,,,NAFTA,Eng,NATO,Christian,
82,/Event/7441934337/7442175844,7442175844,,USA,C4,2023-03-11T15:53:00,2023-03-11T20:01:00,C2,7441934337,eng,,pbs.org,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,NAFTA,Eng,NATO,Christian,
83,/Event/7441934337/7442177557,7442177557,,USA,C4,2023-03-11T15:53:00,2023-03-11T20:03:00,C2,7441934337,eng,,bakersfield.com,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,NAFTA,Eng,NATO,Christian,
84,/Event/7441934337/7442179742,7442179742,,USA,C4,2023-03-11T15:53:00,2023-03-11T20:06:00,C2,7441934337,eng,,eagletribune.com,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,NAFTA,Eng,NATO,Christian,
85,/Event/7441934337/7442180326,7442180326,,,,2023-03-11T15:53:00,2023-03-11T20:06:00,,7441934337,eng,,news-herald.com,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,,,,
86,/Event/7441934337/7442180326/7442513634,7442513634,,USA,C4,2023-03-11T20:06:00,2023-03-12T04:12:00,C2,7441934337,eng,,arcamax.com,,,,,,,,,,,,,,,,,,,,NAFTA,Eng,NATO,Christian,
87,/Event/7441934337/7442180326/7446563264,7446563264,,USA,C4,2023-03-11T20:06:00,2023-03-14T14:28:00,C2,7441934337,eng,,arcamax.com,,,,,,,,,,,,,,,,,,,,NAFTA,Eng,NATO,Christian,
88,/Event/7441934337/7442186874,7442186874,,USA,C4,2023-03-11T15:53:00,2023-03-11T20:14:00,C2,7441934337,eng,Center-left,washingtonpost.com,ChatGPT,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,NAFTA,Eng,NATO,Christian,
89,/Event/7441934337/7442186874/7442540308,7442540308,AF,EG,C19,2023-03-11T20:14:00,2023-03-12T04:51:00,C5,7441934337,eng,,cairnspost.com.au,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,AfCFTA,Ara,,Muslim,AU
90,/Event/7441934337/7442186874/7446236890,7446236890,,USA,C4,2023-03-11T20:14:00,2023-03-14T11:13:00,C2,7441934337,eng,,sfgate.com,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,NAFTA,Eng,NATO,Christian,
91,/Event/7441934337/7442191625,7442191625,EU,IE,C4,2023-03-11T15:53:00,2023-03-11T20:19:00,C2,7441934337,eng,,independent.ie,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,EU,Eng,,Christian,
92,/Event/7441934337/7442191625/7444754776,7444754776,,,,2023-03-11T20:19:00,2023-03-13T14:25:00,,7441934337,eng,,dennismichaellynch.com,,4.0,12.0,16.0,13.0,23.0,70.0,65.0,14.0,19.0,24.0,24.0,68.0,17.0,8.0,28.0,11.0,16.0,35.0,,,,,
93,/Event/7441934337/7442206047,7442206047,,,,2023-03-11T15:53:00,2023-03-11T20:39:00,,7441934337,eng,,latestly.com,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,,,,
94,/Event/7441934337/7442206047/7447320027,7447320027,,,,2023-03-11T20:39:00,2023-03-15T00:44:00,,7441934337,eng,,mercurynews.com,,,,,,,,,,,,,,,,,,,,,,,,
95,/Event/7441934337/7442205985,7442205985,EU,UK,C4,2023-03-11T15:53:00,2023-03-11T20:39:00,C2,7441934337,eng,Center-left,theguardian.com,ChatGPT,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,Eng,NATO,Christian,
96,/Event/7441934337/7442210130,7442210130,,,,2023-03-11T15:53:00,2023-03-11T20:45:00,,7441934337,eng,,nampa.org,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,,,,
