,path,name,continent,country,culture,dateFrom,dateTo,economic,group,lang,polalign,source,url,EconomicQuality,Education,EnterpriseConditions,Governance,Health,Individualism,Indulgence,InvestmentEnvironment,LivingConditions,LongTermOrientation,MarketAccessandInfrastructure,Masculinity,NaturalEnvironment,PersonalFreedom,PowerDistance,SafetyandSecurity,SocialCapital,UncertaintyAvoidance,economicblocs,linguisticblocs,militarydefenseblocs,politicalregionalblocs,religions
32,/Event/7434307794/7434898614/7435777570/7438148339/7438224068,7438224068,,USA,C4,2023-03-09T10:44:00,2023-03-09T11:27:00,C2,7434307794,eng,?,usanews.net,?,,,,,,,,,,,,,,,,,,,NAFTA,Eng,NATO,?,Christian
33,/Event/7434307794/7434898614/7435777570/7438171630,7438171630,,,,2023-03-08T02:49:00,2023-03-09T10:58:00,,7434307794,eng,,middleeastmonitor.com,,,,,,,,,,,,,,,,,,,,,,,,
34,/Event/7434307794/7434898614/7435906532,7435906532,,,,2023-03-07T14:17:00,2023-03-08T05:15:00,,7434307794,eng,,newsus.cgtn.com,,,,,,,,,,,,,,,,,,,,,,,,
35,/Event/7434307794/7434898614/7436880990,7436880990,,,,2023-03-07T14:17:00,2023-03-08T16:18:00,,7434307794,eng,,en.haberler.com,,,,,,,,,,,,,,,,,,,,,,,,
36,/Event/7434307794/7434898614/7436896977,7436896977,AS,SA,C15,2023-03-07T14:17:00,2023-03-08T16:29:00,C9,7434307794,eng,?,english.alarabiya.net,?,,,,,,,,,,,,,,,,,,,?,Ara,?,AL,Muslim
37,/Event/7434307794/7434898614/7437737466,7437737466,,USA,C4,2023-03-07T14:17:00,2023-03-09T06:02:00,C2,7434307794,eng,?,beaumontenterprise.com,?,,,,,,,,,,,,,,,,,,,NAFTA,Eng,NATO,?,Christian
38,/Event/7434307794/7434898614/7437737466/7438119734,7438119734,,,,2023-03-09T06:02:00,2023-03-09T10:26:00,,7434307794,eng,,fox28spokane.com,,16,20,3,23,69,91,68,17,29,26,4,62,28,29,40,69,9,46,,,,,
39,/Event/7434307794/7434898614/7437748347,7437748347,,,,2023-03-07T14:17:00,2023-03-09T06:10:00,,7434307794,eng,,nampa.org,,,,,,,,,,,,,,,,,,,,,,,,
40,/Event/7434307794/7434898614/7437780983,7437780983,,,,2023-03-07T14:17:00,2023-03-09T06:36:00,,7434307794,eng,,sana.sy,,,,,,,,,,,,,,,,,,,,,,,,
41,/Event/7434307794/7434898614/7437790476,7437790476,AS,PS,?,2023-03-07T14:17:00,2023-03-09T06:44:00,?,7434307794,eng,?,english.wafa.ps,?,,,,,,,,,,,,,,,,,,,?,Ara,?,AL,Muslim
42,/Event/7434307794/7434898614/7437825508,7437825508,EU,UK,C4,2023-03-07T14:17:00,2023-03-09T07:11:00,C2,7434307794,eng,?,independent.co.uk,?,,,,,,,,,,,,,,,,,,,?,Eng,NATO,?,Christian
43,/Event/7434307794/7434898614/7437911019,7437911019,AS,LB,C20,2023-03-07T14:17:00,2023-03-09T08:12:00,C15,7434307794,eng,"State-owned, nonpartisan",nna-leb.gov.lb,ChatGPT,,,,,,,,,,,,,,,,,,,?,Ara,?,AL,Muslim
44,/Event/7434307794/7434898614/7437991309,7437991309,,USA,C4,2023-03-07T14:17:00,2023-03-09T09:07:00,C2,7434307794,eng,?,keyt.com,?,,,,,,,,,,,,,,,,,,,NAFTA,Eng,NATO,?,Christian
45,/Event/7434307794/7434898614/7438079246,7438079246,AS,JO,C20,2023-03-07T14:17:00,2023-03-09T10:02:00,C15,7434307794,eng,?,albawaba.com,?,,,,,,,,,,,,,,,,,,,?,Ara,?,AL,Muslim
46,/Event/7434307794/7434952816,7434952816,,,,2023-03-07T07:30:00,2023-03-07T14:54:00,,7434307794,eng,,palestinechronicle.com,,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,,,,,
47,/Event/7434307794/7434952816/7434994727,7434994727,,,,2023-03-07T14:54:00,2023-03-07T15:23:00,,7434307794,eng,,palestinechronicle.com,,,,,,,,,,,,,,,,,,,,,,,,
48,/Event/7434307794/7434952816/7437799979,7437799979,,,,2023-03-07T14:54:00,2023-03-09T06:52:00,,7434307794,eng,,en.haberler.com,,,,,,,,,,,,,,,,,,,,,,,,
49,/Event/7434307794/7434952816/7437817464,7437817464,AS,PS,?,2023-03-07T14:54:00,2023-03-09T07:05:00,?,7434307794,eng,?,english.wafa.ps,?,,,,,,,,,,,,,,,,,,,?,Ara,?,AL,Muslim
50,/Event/7434381008,7434381008,,,,2023-03-07T08:26:00,2023-03-07T08:26:00,,0,eng,,devdiscourse.com,,,,,,,,,,,,,,,,,,,,,,,,
51,/Event/7434381008/7434391742,7434391742,,,,2023-03-07T08:26:00,2023-03-07T08:36:00,,7434381008,eng,,ca.sports.yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,
52,/Event/7434381008/7434426033,7434426033,,,,2023-03-07T08:26:00,2023-03-07T09:01:00,,7434381008,eng,,devdiscourse.com,,,,,,,,,,,,,,,,,,,,,,,,
53,/Event/7434381008/7434426033/7435396109,7435396109,AS,TR,C14,2023-03-07T09:01:00,2023-03-07T20:51:00,C12,7434381008,eng,?,trtworld.com,?,,,,,,,,,,,,,,,,,,,?,?,NATO,?,Muslim
54,/Event/7434381008/7434426033/7435396109/7436977823,7436977823,,,,2023-03-07T20:51:00,2023-03-08T17:25:00,,7434381008,eng,,tvcnews.tv,,71,74,65,128,63,37,49,68,59,46,50,45,86,152,66,147,137,85,,,,,
55,/Event/7434381008/7434458251,7434458251,AS,SA,C15,2023-03-07T08:26:00,2023-03-07T09:22:00,C9,7434381008,eng,?,english.alarabiya.net,?,,,,,,,,,,,,,,,,,,,?,Ara,?,AL,Muslim
56,/Event/7434381008/7434459330,7434459330,,,,2023-03-07T08:26:00,2023-03-07T09:23:00,,7434381008,eng,,gazette.com,,,,,,,,,,,,,,,,,,,,,,,,
57,/Event/7434381008/7434462511,7434462511,,,,2023-03-07T08:26:00,2023-03-07T09:25:00,,7434381008,eng,,shorenewsnetwork.com,,,,,,,,,,,,,,,,,,,,,,,,
58,/Event/7434381008/7434463772,7434463772,EU,CY,?,2023-03-07T08:26:00,2023-03-07T09:26:00,C4,7434381008,eng,?,cyprus-mail.com,?,,,,,,,,,,,,,,,,,,,EU,?,?,?,Christian
59,/Event/7434381008/7434505802,7434505802,,,,2023-03-07T08:26:00,2023-03-07T09:56:00,,7434381008,eng,,chinadailyasia.com,,,,,,,,,,,,,,,,,,,,,,,,
60,/Event/7434381008/7434505830,7434505830,,,,2023-03-07T08:26:00,2023-03-07T09:57:00,,7434381008,eng,,devdiscourse.com,,,,,,,,,,,,,,,,,,,,,,,,
61,/Event/7434381008/7434505830/7435164975,7435164975,EU,UK,C4,2023-03-07T09:57:00,2023-03-07T17:25:00,C2,7434381008,eng,?,news.sky.com,?,,,,,,,,,,,,,,,,,,,?,Eng,NATO,?,Christian
62,/Event/7434381008/7434508573,7434508573,,,,2023-03-07T08:26:00,2023-03-07T09:58:00,,7434381008,eng,,fxempire.com,,,,,,,,,,,,,,,,,,,,,,,,
63,/Event/7434381008/7434508573/7435368527,7435368527,,,,2023-03-07T09:58:00,2023-03-07T20:22:00,,7434381008,eng,,devdiscourse.com,,,,,,,,,,,,,,,,,,,,,,,,
64,/Event/7434381008/7434508573/7435378327,7435378327,,,,2023-03-07T09:58:00,2023-03-07T20:31:00,,7434381008,eng,,shorenewsnetwork.com,,,,,,,,,,,,,,,,,,,,,,,,
65,/Event/7434381008/7434508573/7435758285,7435758285,,,,2023-03-07T09:58:00,2023-03-08T02:25:00,,7434381008,eng,,devdiscourse.com,,,,,,,,,,,,,,,,,,,,,,,,
66,/Event/7434381008/7434508573/7435771255,7435771255,AF,ZA,C4,2023-03-07T09:58:00,2023-03-08T02:42:00,C17,7434381008,eng,?,dailymaverick.co.za,?,,,,,,,,,,,,,,,,,,,AfCFTA,?,?,AU,Christian
67,/Event/7434381008/7434508573/7435877936,7435877936,AU,NZ,C4,2023-03-07T09:58:00,2023-03-08T04:46:00,C2,7434381008,eng,Neutral,rnz.co.nz,ChatGPT,,,,,,,,,,,,,,,,,,,?,Eng,?,PIF,Irreligion
68,/Event/7434381008/7434508573/7436037037,7436037037,AS,TR,C14,2023-03-07T09:58:00,2023-03-08T07:10:00,C12,7434381008,eng,?,dailysabah.com,?,,,,,,,,,,,,,,,,,,,?,?,NATO,?,Muslim
69,/Event/7434381008/7434713297,7434713297,AS,TR,C14,2023-03-07T08:26:00,2023-03-07T12:14:00,C12,7434381008,eng,?,trtworld.com,?,,,,,,,,,,,,,,,,,,,?,?,NATO,?,Muslim
70,/Event/7434381008/7434773188,7434773188,AS,TR,C14,2023-03-07T08:26:00,2023-03-07T12:54:00,C12,7434381008,eng,?,trtworld.com,?,,,,,,,,,,,,,,,,,,,?,?,NATO,?,Muslim
71,/Event/7434381008/7434837891,7434837891,,CA,C4,2023-03-07T08:26:00,2023-03-07T13:38:00,C2,7434381008,eng,?,theglobeandmail.com,?,,,,,,,,,,,,,,,,,,,NAFTA,Eng,NATO,?,Christian
72,/Event/7434381008/7434949877,7434949877,,,,2023-03-07T08:26:00,2023-03-07T14:53:00,,7434381008,eng,,devdiscourse.com,,,,,,,,,,,,,,,,,,,,,,,,
73,/Event/7434381008/7434949877/7435040118,7435040118,AS,QA,C19,2023-03-07T14:53:00,2023-03-07T15:54:00,C9,7434381008,eng,?,aljazeera.com,?,,,,,,,,,,,,,,,,,,,?,Ara,?,AL,Muslim
74,/Event/7434381008/7434965961,7434965961,,,,2023-03-07T08:26:00,2023-03-07T15:03:00,,7434381008,eng,,shorenewsnetwork.com,,,,,,,,,,,,,,,,,,,,,,,,
75,/Event/7434381008/7434965961/7435456932,7435456932,AS,SG,C18,2023-03-07T15:03:00,2023-03-07T22:09:00,C2,7434381008,eng,?,straitstimes.com,?,,,,,,,,,,,,,,,,,,,ASEAN,?,?,?,Budhist
76,/Event/7434381008/7434966867,7434966867,AS,TR,C14,2023-03-07T08:26:00,2023-03-07T15:04:00,C12,7434381008,eng,?,trtworld.com,?,,,,,,,,,,,,,,,,,,,?,?,NATO,?,Muslim
77,/Event/7434381008/7435007907,7435007907,AS,TR,C14,2023-03-07T08:26:00,2023-03-07T15:31:00,C12,7434381008,eng,?,trtworld.com,?,,,,,,,,,,,,,,,,,,,?,?,NATO,?,Muslim
78,/Event/7434381008/7435029171,7435029171,AS,TR,C14,2023-03-07T08:26:00,2023-03-07T15:46:00,C12,7434381008,eng,?,trtworld.com,?,,,,,,,,,,,,,,,,,,,?,?,NATO,?,Muslim
79,/Event/7434381008/7435280296,7435280296,,,,2023-03-07T08:26:00,2023-03-07T19:01:00,,7434381008,eng,,devdiscourse.com,,,,,,,,,,,,,,,,,,,,,,,,
80,/Event/7434381008/7435280296/7435738373,7435738373,,,,2023-03-07T19:01:00,2023-03-08T02:02:00,,7434381008,eng,,chinadailyhk.com,,,,,,,,,,,,,,,,,,,,,,,,
81,/Event/7434381008/7435280296/7435784388,7435784388,,,,2023-03-07T19:01:00,2023-03-08T02:58:00,,7434381008,eng,,malaymail.com,,,,,,,,,,,,,,,,,,,,,,,,
82,/Event/7434381008/7435317891,7435317891,EU,UK,C4,2023-03-07T08:26:00,2023-03-07T19:35:00,C2,7434381008,eng,Centre,independent.co.uk,ChatGPT,,,,,,,,,,,,,,,,,,,?,Eng,NATO,?,Christian
83,/Event/7434381008/7435196307,7435196307,EU,CY,?,2023-03-07T08:26:00,2023-03-07T22:39:00,C4,7434381008,eng,?,cyprus-mail.com,?,,,,,,,,,,,,,,,,,,,EU,?,?,?,Christian
84,/Event/7434381008/7435196307/7438046722,7438046722,AS,NP,C20,2023-03-07T22:39:00,2023-03-09T09:42:00,C5,7434381008,eng,?,kathmandupost.com,?,42,34,32,35,29,?,?,37,32,?,35,?,38,32,?,43,69,?,?,?,?,?,Hindu
85,/Event/7434381008/7435578560,7435578560,AS,PH,C18,2023-03-07T08:26:00,2023-03-07T23:00:00,C18,7434381008,eng,?,newsinfo.inquirer.net,?,,,,,,,,,,,,,,,,,,,ASEAN,?,?,?,Christian
86,/Event/7434381008/7435579405,7435579405,EU,FR,C14,2023-03-07T08:26:00,2023-03-07T23:02:00,C2,7434381008,eng,?,france24.com,?,,,,,,,,,,,,,,,,,,,EU,Fre,NATO,?,Christian
87,/Event/7434381008/7435775746,7435775746,EU,IE,C4,2023-03-07T08:26:00,2023-03-08T02:50:00,C2,7434381008,eng,?,independent.ie,?,,,,,,,,,,,,,,,,,,,EU,Eng,?,?,Christian
88,/Event/7434381008/7435854966,7435854966,AS,AE,C19,2023-03-07T08:26:00,2023-03-08T04:20:00,C9,7434381008,eng,Pro-government,thenationalnews.com,https:en.wikipedia.orgwikiThe_National_(Abu_Dhabi),,,,,,,,,,,,,,,,,,,?,Ara,?,AL,Muslim
89,/Event/7434381008/7435899203,7435899203,AS,PK,C20,2023-03-07T08:26:00,2023-03-08T05:08:00,C5,7434381008,eng,?,pakistantoday.com.pk,?,,,,,,,,,,,,,,,,,,,?,?,?,?,Muslim
90,/Event/7434381008/7435899203/7436421548,7436421548,AS,SA,C15,2023-03-08T05:08:00,2023-03-08T11:26:00,C9,7434381008,eng,?,saudigazette.com.sa,?,129,140,102,118,124,14,0,96,119,50,124,50,166,120,55,149,123,70,?,Ara,?,AL,Muslim
91,/Event/7434381008/7435899203/7436421548/7436475862,7436475862,AS,TR,C14,2023-03-08T11:26:00,2023-03-08T12:00:00,C12,7434381008,eng,?,trtworld.com,?,55,64,43,82,56,48,14,56,75,27,54,43,138,163,72,98,105,64,?,?,NATO,?,Muslim
92,/Event/7434381008/7435899203/7436421548/7437164011,7437164011,AS,SA,C15,2023-03-08T11:26:00,2023-03-08T19:56:00,C9,7434381008,eng,Moderate,arabnews.com,ChatGPT,55,64,43,82,56,48,14,56,75,27,54,43,138,163,72,98,105,64,?,Ara,?,AL,Muslim
93,/Event/7434381008/7435917402,7435917402,AS,PK,C20,2023-03-07T08:26:00,2023-03-08T05:25:00,C5,7434381008,eng,Centrist,dawn.com,ChatGPT,,,,,,,,,,,,,,,,,,,?,?,?,?,Muslim
94,/Event/7434492991,7434492991,,,,2023-03-07T09:47:00,2023-03-07T09:47:00,,0,eng,,themedialine.org,,,,,,,,,,,,,,,,,,,,,,,,
95,/Event/7434492991/7434849920,7434849920,,,,2023-03-07T09:47:00,2023-03-07T13:47:00,,7434492991,eng,,devdiscourse.com,,,,,,,,,,,,,,,,,,,,,,,,
96,/Event/7434492991/7434849920/7434855697,7434855697,EU,UK,C4,2023-03-07T13:47:00,2023-03-07T13:50:00,C2,7434492991,eng,?,middleeasteye.net,?,,,,,,,,,,,,,,,,,,,?,Eng,NATO,?,Christian
97,/Event/7434492991/7434849920/7434855697/7434891494,7434891494,,,,2023-03-07T13:50:00,2023-03-07T14:12:00,,7434492991,eng,,nampa.org,,15,14,10,15,34,89,69,10,9,51,12,66,22,17,35,21,15,35,,,,,
98,/Event/7434492991/7434849920/7434855697/7434891494/7434961181,7434961181,AS,IL,C9,2023-03-07T14:12:00,2023-03-07T15:01:00,C1,7434492991,eng,Center,timesofisrael.com,ChatGPT,,,,,,,,,,,,,,,,,,,?,?,?,?,Jewish
99,/Event/7434492991/7434849920/7434855697/7434909481,7434909481,,,,2023-03-07T13:50:00,2023-03-07T14:24:00,,7434492991,eng,,middleeastmonitor.com,,15,14,10,15,34,89,69,10,9,51,12,66,22,17,35,21,15,35,,,,,
100,/Event/7434492991/7434849920/7434855697/7434946735,7434946735,,,,2023-03-07T13:50:00,2023-03-07T14:50:00,,7434492991,eng,,petra.gov.jo,,15,14,10,15,34,89,69,10,9,51,12,66,22,17,35,21,15,35,,,,,
101,/Event/7434492991/7434849920/7434855697/7434946735/7435073751,7435073751,,,,2023-03-07T14:50:00,2023-03-07T16:17:00,,7434492991,eng,,petra.gov.jo,,,,,,,,,,,,,,,,,,,,,,,,
102,/Event/7434492991/7434849920/7434855697/7435115881,7435115881,,USA,C4,2023-03-07T13:50:00,2023-03-07T16:49:00,C2,7434492991,eng,?,edition.cnn.com,?,15,14,10,15,34,89,69,10,9,51,12,66,22,17,35,21,15,35,NAFTA,Eng,NATO,?,Christian
103,/Event/7434492991/7434849920/7434855697/7435955941,7435955941,AS,IR,C20,2023-03-07T13:50:00,2023-03-08T06:03:00,C5,7434492991,eng,?,en.mehrnews.com,?,15,14,10,15,34,89,69,10,9,51,12,66,22,17,35,21,15,35,?,?,?,?,Muslim
104,/Event/7434492991/7434849920/7434855697/7436258428,7436258428,,,,2023-03-07T13:50:00,2023-03-08T09:43:00,,7434492991,eng,,houstonianonline.com,,15,14,10,15,34,89,69,10,9,51,12,66,22,17,35,21,15,35,,,,,
105,/Event/7434492991/7434849920/7434855697/7436258428/7436666954,7436666954,,,,2023-03-08T09:43:00,2023-03-08T14:00:00,,7434492991,eng,,oyetimes.com,,,,,,,,,,,,,,,,,,,,,,,,
106,/Event/7434492991/7434849920/7434927261,7434927261,AS,AE,C19,2023-03-07T13:47:00,2023-03-07T14:36:00,C9,7434492991,eng,"Moderate, Pro-government",thenationalnews.com,ChatGPT,,,,,,,,,,,,,,,,,,,?,Ara,?,AL,Muslim
107,/Event/7434492991/7434849920/7435276400,7435276400,,,,2023-03-07T13:47:00,2023-03-07T18:57:00,,7434492991,eng,,themedialine.org,,,,,,,,,,,,,,,,,,,,,,,,
108,/Event/7434492991/7434849920/7435276400/7435622883,7435622883,,,,2023-03-07T18:57:00,2023-03-07T23:49:00,,7434492991,eng,,upi.com,,,,,,,,,,,,,,,,,,,,,,,,
109,/Event/7434492991/7434849920/7435276400/7435625483,7435625483,AF,NG,C12,2023-03-07T18:57:00,2023-03-07T23:52:00,C5,7434492991,eng,?,tribuneonlineng.com,?,,,,,,,,,,,,,,,,,,,AfCFTA,?,?,AU,Muslim
110,/Event/7434492991/7434849920/7435276400/7435625483/7435630701,7435630701,,,,2023-03-07T23:52:00,2023-03-07T23:59:00,,7434492991,eng,,brudirect.com,,146,136,125,132,157,30,84,123,132,13,138,60,129,106,80,153,84,55,,,,,
111,/Event/7434492991/7434849920/7435276400/7435902246,7435902246,,,,2023-03-07T18:57:00,2023-03-08T05:10:00,,7434492991,eng,,ifpnews.com,,,,,,,,,,,,,,,,,,,,,,,,
112,/Event/7434492991/7434849920/7435276400/7436181337,7436181337,,,,2023-03-07T18:57:00,2023-03-08T08:52:00,,7434492991,eng,,mangalorean.com,,,,,,,,,,,,,,,,,,,,,,,,
113,/Event/7434492991/7434849920/7435276400/7436301499,7436301499,,,,2023-03-07T18:57:00,2023-03-08T10:10:00,,7434492991,eng,,middleeastmonitor.com,,,,,,,,,,,,,,,,,,,,,,,,
114,/Event/7434492991/7434849920/7435276400/7436406072,7436406072,AS,IN,C18,2023-03-07T18:57:00,2023-03-08T11:16:00,C17,7434492991,eng,fiscally-conservative-socially-liberal,livemint.com,https:en.wikipedia.orgwikiMint_(newspaper),,,,,,,,,,,,,,,,,,,?,?,?,?,Hindu
115,/Event/7434492991/7434849920/7435276400/7436909228,7436909228,EU,IT,C5,2023-03-07T18:57:00,2023-03-08T16:38:00,C2,7434492991,eng,?,avionews.com,?,,,,,,,,,,,,,,,,,,,EU,?,NATO,?,Christian
116,/Event/7434492991/7434849920/7435304570,7435304570,,USA,C4,2023-03-07T13:47:00,2023-03-07T19:22:00,C2,7434492991,eng,Center-Right,wsj.com,ChatGPT,,,,,,,,,,,,,,,,,,,NAFTA,Eng,NATO,?,Christian
117,/Event/7434492991/7434849920/7435304570/7437740681,7437740681,,,,2023-03-07T19:22:00,2023-03-09T06:04:00,,7434492991,eng,,wral.com,,16,20,3,23,69,91,68,17,29,26,4,62,28,29,40,69,9,46,,,,,
118,/Event/7434492991/7434849920/7435999800,7435999800,,,,2023-03-07T13:47:00,2023-03-08T06:41:00,,7434492991,eng,,foreignaffairs.co.nz,,,,,,,,,,,,,,,,,,,,,,,,
119,/Event/7434492991/7434849920/7437962542,7437962542,,,,2023-03-07T13:47:00,2023-03-09T08:47:00,,7434492991,eng,,chronicle.lu,,,,,,,,,,,,,,,,,,,,,,,,
120,/Event/7434496324,7434496324,,,,2023-03-07T09:52:00,2023-03-07T09:52:00,,0,eng,,ca.sports.yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,
